sequence_path,sequence_idx,split,segment_idx,label,snippet_path,start_frame,end_frame,duration_frames,start_s,end_s,duration_s,truncated
data\results\sequences\train\sequence_0.npy,0,train,1339,G01,data\results\fragments_combined\G01\AMAR170.20240419T205445Z_idx4171.npy,265444,265479,35,26544.4,26547.9,3.5,False
data\results\sequences\train\sequence_0.npy,0,train,1340,G01,data\results\fragments_combined\G01\AMAR1271.20250318T010003Z_idx1767.npy,265479,265484,5,26547.9,26548.4,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,1341,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250103T070723Z_idx9578.npy,265484,266074,590,26548.4,26607.4,59.0,False
data\results\sequences\train\sequence_0.npy,0,train,1342,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240503T065445Z_idx10484.npy,266074,266648,574,26607.4,26664.8,57.4,False
data\results\sequences\train\sequence_0.npy,0,train,1343,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T063454Z_idx10168.npy,266648,267086,438,26664.8,26708.6,43.8,False
data\results\sequences\train\sequence_0.npy,0,train,1344,G01,data\results\fragments_combined\G01\AMAR887.20240903T022437Z_idx9003.npy,267086,267255,169,26708.6,26725.5,16.9,False
data\results\sequences\train\sequence_0.npy,0,train,1345,G01,data\results\fragments_combined\G01\AMAR170.20240818T012714Z_idx6262.npy,267255,267259,4,26725.5,26725.9,0.4,False
data\results\sequences\train\sequence_0.npy,0,train,1346,G01,data\results\fragments_combined\G01\AMAR184.20240903T025732Z_idx8595.npy,267259,267285,26,26725.9,26728.5,2.6,False
data\results\sequences\train\sequence_0.npy,0,train,1347,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250403T081003Z_idx9989.npy,267285,267902,617,26728.5,26790.2,61.7,False
data\results\sequences\train\sequence_0.npy,0,train,1348,G01,data\results\fragments_combined\G01\AMAR1273.20241218T064454Z_idx2390.npy,267902,267917,15,26790.2,26791.7,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,1349,G01,data\results\fragments_combined\G01\AMAR170.20240803T173714Z_idx5759.npy,267917,268287,370,26791.7,26828.7,37.0,False
data\results\sequences\train\sequence_0.npy,0,train,1350,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T183714Z_idx10741.npy,268287,268449,162,26828.7,26844.9,16.2,False
data\results\sequences\train\sequence_0.npy,0,train,1351,G01,data\results\fragments_combined\G01\AMAR1271.20250303T021003Z_idx1717.npy,268449,268462,13,26844.9,26846.2,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,1352,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T232714Z_idx10964.npy,268462,269113,651,26846.2,26911.3,65.1,False
data\results\sequences\train\sequence_0.npy,0,train,1353,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T015454Z_idx10101.npy,269113,269283,170,26911.3,26928.3,17.0,False
data\results\sequences\train\sequence_0.npy,0,train,1354,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T183714Z_idx11123.npy,269283,269453,170,26928.3,26945.3,17.0,False
data\results\sequences\train\sequence_0.npy,0,train,1355,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T004445Z_idx10386.npy,269453,270090,637,26945.3,27009.0,63.7,False
data\results\sequences\train\sequence_0.npy,0,train,1356,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T085445Z_idx10425.npy,270090,270745,655,27009.0,27074.5,65.5,False
data\results\sequences\train\sequence_0.npy,0,train,1357,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T012003Z_idx9946.npy,270745,271231,486,27074.5,27123.1,48.6,False
data\results\sequences\train\sequence_0.npy,0,train,1358,G01,data\results\fragments_combined\G01\AMAR170.20240419T150445Z_idx3821.npy,271231,271283,52,27123.1,27128.3,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,1359,G01,data\results\fragments_combined\G01\AMAR1273.20250103T063454Z_idx2563.npy,271283,271291,8,27128.3,27129.1,0.8,False
data\results\sequences\train\sequence_0.npy,0,train,1360,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T201732Z_idx11348.npy,271291,271508,217,27129.1,27150.8,21.7,False
data\results\sequences\train\sequence_0.npy,0,train,1361,G01,data\results\fragments_combined\G01\AMAR170.20241018T062714Z_idx7967.npy,271508,271559,51,27150.8,27155.9,5.1,False
data\results\sequences\train\sequence_0.npy,0,train,1362,G01,data\results\fragments_combined\G01\AMAR170.20240419T105445Z_idx3395.npy,271559,271578,19,27155.9,27157.8,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,1363,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T114715Z_idx10856.npy,271578,272045,467,27157.8,27204.5,46.7,False
data\results\sequences\train\sequence_0.npy,0,train,1364,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240918T090732Z_idx11270.npy,272045,272615,570,27204.5,27261.5,57.0,False
data\results\sequences\train\sequence_0.npy,0,train,1365,Nothing,data\results\fragments_combined\Nothing\AMAR1272.20241218T010450Z_idx10007.npy,272615,273078,463,27261.5,27307.8,46.3,False
data\results\sequences\train\sequence_0.npy,0,train,1366,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T082714Z_idx10700.npy,273078,273253,175,27307.8,27325.3,17.5,False
data\results\sequences\train\sequence_0.npy,0,train,1367,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250218T082754Z_idx10333.npy,273253,273825,572,27325.3,27382.5,57.2,False
data\results\sequences\train\sequence_0.npy,0,train,1368,G01,data\results\fragments_combined\G01\AMAR170.20240918T114714Z_idx7072.npy,273825,274028,203,27382.5,27402.8,20.3,False
data\results\sequences\train\sequence_0.npy,0,train,1369,G01,data\results\fragments_combined\G01\AMAR170.20240419T154445Z_idx3915.npy,274028,274091,63,27402.8,27409.1,6.3,False
data\results\sequences\train\sequence_0.npy,0,train,1370,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T071003Z_idx9965.npy,274091,274702,611,27409.1,27470.2,61.1,False
data\results\sequences\train\sequence_0.npy,0,train,1371,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250118T090723Z_idx9645.npy,274702,274900,198,27470.2,27490.0,19.8,False
data\results\sequences\train\sequence_0.npy,0,train,1372,G01,data\results\fragments_combined\G01\AMAR170.20241003T042714Z_idx7745.npy,274900,274927,27,27490.0,27492.7,2.7,False
data\results\sequences\train\sequence_0.npy,0,train,1373,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250303T071257Z_idx9826.npy,274927,275540,613,27492.7,27554.0,61.3,False
data\results\sequences\train\sequence_0.npy,0,train,1374,G01,data\results\fragments_combined\G01\AMAR887.20241003T222437Z_idx9370.npy,275540,275568,28,27554.0,27556.8,2.8,False
data\results\sequences\train\sequence_0.npy,0,train,1375,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T045454Z_idx10201.npy,275568,275703,135,27556.8,27570.3,13.5,False
data\results\sequences\train\sequence_0.npy,0,train,1376,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241003T081437Z_idx11525.npy,275703,275998,295,27570.3,27599.8,29.5,False
data\results\sequences\train\sequence_0.npy,0,train,1377,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241203T013454Z_idx10131.npy,275998,276101,103,27599.8,27610.1,10.3,False
data\results\sequences\train\sequence_0.npy,0,train,1378,G01,data\results\fragments_combined\G01\AMAR1270.20250203T220257Z_idx1095.npy,276101,276114,13,27610.1,27611.4,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,1379,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T042257Z_idx9693.npy,276114,276488,374,27611.4,27648.8,37.4,False
data\results\sequences\train\sequence_0.npy,0,train,1380,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T014445Z_idx10393.npy,276488,276908,420,27648.8,27690.8,42.0,False
data\results\sequences\train\sequence_0.npy,0,train,1381,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240618T002420Z_idx11213.npy,276908,277392,484,27690.8,27739.2,48.4,False
data\results\sequences\train\sequence_0.npy,0,train,1382,G01,data\results\fragments_combined\G01\AMAR1270.20250118T050723Z_idx788.npy,277392,277480,88,27739.2,27748.0,8.8,False
data\results\sequences\train\sequence_0.npy,0,train,1383,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T160732Z_idx11331.npy,277480,277936,456,27748.0,27793.6,45.6,False
data\results\sequences\train\sequence_0.npy,0,train,1384,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241003T193437Z_idx11537.npy,277936,278072,136,27793.6,27807.2,13.6,False
data\results\sequences\train\sequence_0.npy,0,train,1385,G01,data\results\fragments_combined\G01\AMAR170.20240803T222714Z_idx6053.npy,278072,278091,19,27807.2,27809.1,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,1386,G01,data\results\fragments_combined\G01\AMAR170.20240718T072714Z_idx5007.npy,278091,278096,5,27809.1,27809.6,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,1387,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T023714Z_idx10669.npy,278096,278472,376,27809.6,27847.2,37.6,False
data\results\sequences\train\sequence_0.npy,0,train,1388,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T050732Z_idx11301.npy,278472,278789,317,27847.2,27878.9,31.7,False
data\results\sequences\train\sequence_0.npy,0,train,1389,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240503T071420Z_idx11170.npy,278789,279213,424,27878.9,27921.3,42.4,False
data\results\sequences\train\sequence_0.npy,0,train,1390,G01,data\results\fragments_combined\G01\AMAR170.20240903T023714Z_idx6522.npy,279213,279396,183,27921.3,27939.6,18.3,False
data\results\sequences\train\sequence_0.npy,0,train,1391,G01,data\results\fragments_combined\G01\AMAR170.20240503T000445Z_idx4428.npy,279396,279734,338,27939.6,27973.4,33.8,False
data\results\sequences\train\sequence_0.npy,0,train,1392,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240718T024714Z_idx10627.npy,279734,279769,35,27973.4,27976.9,3.5,False
data\results\sequences\train\sequence_0.npy,0,train,1393,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250218T110003Z_idx9920.npy,279769,279887,118,27976.9,27988.7,11.8,False
data\results\sequences\train\sequence_0.npy,0,train,1394,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240918T085732Z_idx11269.npy,279887,280208,321,27988.7,28020.8,32.1,False
data\results\sequences\train\sequence_0.npy,0,train,1395,G01,data\results\fragments_combined\G01\AMAR1270.20250103T035723Z_idx604.npy,280208,280228,20,28020.8,28022.8,2.0,False
data\results\sequences\train\sequence_0.npy,0,train,1396,G01,data\results\fragments_combined\G01\AMAR170.20241003T024714Z_idx7572.npy,280228,280239,11,28022.8,28023.9,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,1397,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T153454Z_idx10122.npy,280239,280587,348,28023.9,28058.7,34.8,False
data\results\sequences\train\sequence_0.npy,0,train,1398,Nothing,data\results\fragments_combined\Nothing\AMAR887.20240903T103437Z_idx11508.npy,280587,280941,354,28058.7,28094.1,35.4,False
data\results\sequences\train\sequence_0.npy,0,train,1399,G01,data\results\fragments_combined\G01\AMAR170.20240419T124445Z_idx3619.npy,280941,280949,8,28094.1,28094.9,0.8,False
data\results\sequences\train\sequence_0.npy,0,train,1400,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T043714Z_idx10679.npy,280949,281595,646,28094.9,28159.5,64.6,False
data\results\sequences\train\sequence_0.npy,0,train,1401,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T044714Z_idx11063.npy,281595,282194,599,28159.5,28219.4,59.9,False
data\results\sequences\train\sequence_0.npy,0,train,1402,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241203T030723Z_idx9485.npy,282194,282265,71,28219.4,28226.5,7.1,False
data\results\sequences\train\sequence_0.npy,0,train,1403,G01,data\results\fragments_combined\G01\AMAR170.20240818T023714Z_idx6391.npy,282265,282270,5,28226.5,28227.0,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,1404,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T134714Z_idx10962.npy,282270,282326,56,28227.0,28232.6,5.6,False
data\results\sequences\train\sequence_0.npy,0,train,1405,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T235454Z_idx10185.npy,282326,282783,457,28232.6,28278.3,45.7,False
data\results\sequences\train\sequence_0.npy,0,train,1406,G01,data\results\fragments_combined\G01\AMAR170.20240903T233714Z_idx6860.npy,282783,282847,64,28278.3,28284.7,6.4,False
data\results\sequences\train\sequence_0.npy,0,train,1407,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240503T025445Z_idx10475.npy,282847,283288,441,28284.7,28328.8,44.1,False
data\results\sequences\train\sequence_0.npy,0,train,1408,G01,data\results\fragments_combined\G01\AMAR1273.20241218T055454Z_idx2287.npy,283288,283297,9,28328.8,28329.7,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,1409,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T172714Z_idx10877.npy,283297,283807,510,28329.7,28380.7,51.0,False
data\results\sequences\train\sequence_0.npy,0,train,1410,G01,data\results\fragments_combined\G01\AMAR170.20240818T003714Z_idx6195.npy,283807,283817,10,28380.7,28381.7,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,1411,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T024714Z_idx10822.npy,283817,284373,556,28381.7,28437.3,55.6,False
data\results\sequences\train\sequence_0.npy,0,train,1412,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240419T222420Z_idx11155.npy,284373,284478,105,28437.3,28447.8,10.5,False
data\results\sequences\train\sequence_0.npy,0,train,1413,G01,data\results\fragments_combined\G01\AMAR170.20240803T084714Z_idx5190.npy,284478,284489,11,28447.8,28448.9,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,1414,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240818T022714Z_idx10779.npy,284489,284888,399,28448.9,28488.8,39.9,False
data\results\sequences\train\sequence_0.npy,0,train,1415,G01,data\results\fragments_combined\G01\AMAR170.20241018T173714Z_idx8095.npy,284888,284914,26,28488.8,28491.4,2.6,False
data\results\sequences\train\sequence_0.npy,0,train,1416,G01,data\results\fragments_combined\G01\AMAR170.20240803T222714Z_idx6071.npy,284914,284966,52,28491.4,28496.6,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,1417,G01,data\results\fragments_combined\G01\AMAR170.20241018T224714Z_idx8407.npy,284966,284998,32,28496.6,28499.8,3.2,False
data\results\sequences\train\sequence_0.npy,0,train,1418,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T235454Z_idx10275.npy,284998,285533,535,28499.8,28553.3,53.5,False
data\results\sequences\train\sequence_0.npy,0,train,1419,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241118T074249Z_idx11365.npy,285533,285682,149,28553.3,28568.2,14.9,False
data\results\sequences\train\sequence_0.npy,0,train,1420,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T103714Z_idx11011.npy,285682,285727,45,28568.2,28572.7,4.5,False
data\results\sequences\train\sequence_0.npy,0,train,1421,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241003T085732Z_idx11274.npy,285727,286185,458,28572.7,28618.5,45.8,False
data\results\sequences\train\sequence_0.npy,0,train,1422,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250403T042003Z_idx9986.npy,286185,286449,264,28618.5,28644.9,26.4,False
data\results\sequences\train\sequence_0.npy,0,train,1423,G01,data\results\fragments_combined\G01\AMAR170.20240419T204445Z_idx4137.npy,286449,286461,12,28644.9,28646.1,1.2,False
data\results\sequences\train\sequence_0.npy,0,train,1424,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T021257Z_idx9680.npy,286461,286582,121,28646.1,28658.2,12.1,False
data\results\sequences\train\sequence_0.npy,0,train,1425,Nothing,data\results\fragments_combined\Nothing\AMAR1272.20241218T031450Z_idx10010.npy,286582,286758,176,28658.2,28675.8,17.6,False
data\results\sequences\train\sequence_0.npy,0,train,1426,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T012714Z_idx11044.npy,286758,287414,656,28675.8,28741.4,65.6,False
data\results\sequences\train\sequence_0.npy,0,train,1427,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T214714Z_idx10904.npy,287414,287466,52,28741.4,28746.6,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,1428,G01,data\results\fragments_combined\G01\AMAR1273.20241218T044454Z_idx2143.npy,287466,287513,47,28746.6,28751.3,4.7,False
data\results\sequences\train\sequence_0.npy,0,train,1429,G01,data\results\fragments_combined\G01\AMAR1270.20250303T210257Z_idx1526.npy,287513,287668,155,28751.3,28766.8,15.5,False
data\results\sequences\train\sequence_0.npy,0,train,1430,G01,data\results\fragments_combined\G01\AMAR1271.20250318T031003Z_idx1799.npy,287668,287693,25,28766.8,28769.3,2.5,False
data\results\sequences\train\sequence_0.npy,0,train,1431,G01,data\results\fragments_combined\G01\AMAR170.20241003T053714Z_idx7808.npy,287693,287948,255,28769.3,28794.8,25.5,False
data\results\sequences\train\sequence_0.npy,0,train,1432,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T091003Z_idx9973.npy,287948,288526,578,28794.8,28852.6,57.8,False
data\results\sequences\train\sequence_0.npy,0,train,1433,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250218T000257Z_idx9735.npy,288526,288715,189,28852.6,28871.5,18.9,False
data\results\sequences\train\sequence_0.npy,0,train,1434,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T105454Z_idx10115.npy,288715,289131,416,28871.5,28913.1,41.6,False
